t0,neffs,reliability,out_risk,runtime
0, 588.810902033427, 0.3418436853509673, 0.0010135809070623164, 1.2778265476226807
1, 593.5492416028667, 0.5087321219974095, 0.0009675782179734494, 0.9536759853363037
2, 596.1693581461649, 0.4961227752084687, 0.0009509631668619382, 0.8700258731842041
3, 595.0192107006304, 0.34615892924112107, 0.001025791558576275, 1.0367743968963623
4, 591.7780057135082, 0.44454860616067027, 0.0009277008060899113, 0.913123607635498
5, 587.6860948438207, 0.33776755340910225, 0.000977014901442265, 1.79500150680542
6, 602.1490474057823, 0.2843428253856105, 0.0010247959252800086, 1.305077075958252
7, 585.8940525376307, 0.46122578356205063, 0.000985999789775288, 0.8841869831085205
8, 589.7934807147587, 0.649352079865532, 0.0008327297201159612, 0.9233748912811279
9, 594.0555915407244, 0.5733282328161905, 0.0009672979179279533, 0.9192943572998047
10, 600.6346550437408, 0.41352357697372893, 0.0009768560076226485, 0.9139094352722168
11, 585.9196702359375, 0.38332009640391734, 0.000983890253612811, 0.8935699462890625
12, 585.2358067833636, 0.539100917476147, 0.00085797513105317, 0.9636738300323486
13, 577.679070613132, 0.4303007529002013, 0.0009356032372034792, 0.9293866157531738
14, 575.7959900692177, 0.5598322928490708, 0.0009052736682030337, 0.9197840690612793
15, 587.4689731060789, 0.4650331705679687, 0.0008404773375932279, 1.0015978813171387
16, 579.2820250071992, 0.26232968691992453, 0.0010031442257452628, 1.1108982563018799
17, 586.8721815404101, 0.2734890254374854, 0.0009561705443131947, 1.146070957183838
18, 590.9763884645399, 0.12148242550509085, 0.000980918274931859, 0.9614434242248535
19, 588.4347358566342, 0.492925155664087, 0.00089728069483276, 0.8595662117004395
20, 581.4661157567886, 0.4229228679465087, 0.0009340051870850859, 0.905407190322876
21, 591.5933974009641, 0.254885557223591, 0.0009016890677652134, 0.9272863864898682
22, 581.0405186186593, 0.2034164660176342, 0.0010424829377252435, 0.8783397674560547
23, 584.2104417008367, 0.529402389256658, 0.0008224696171587413, 0.841498613357544
24, 586.1448842922728, 0.6059595310552236, 0.000837268475090687, 0.8551175594329834
25, 592.7444646673887, 0.43949783416614, 0.0008958611534916072, 0.8736956119537354
26, 587.4493122360267, 0.1730074229897236, 0.0010177330869600642, 0.8343222141265869
27, 588.5371025507844, 0.05938557451898398, 0.0009449204950764058, 0.8884563446044922
28, 573.9208994345784, 0.5519003142749814, 0.0008738774702202617, 0.8469276428222656
29, 578.4599867370526, 0.5365116850754853, 0.0008484044819631306, 0.8506770133972168
30, 576.1779560956801, 0.5269059136302634, 0.0008599213347375387, 0.8390991687774658
31, 573.6465231705007, 0.3790606566875858, 0.0008819609391863995, 0.8436968326568604
32, 579.9742595132336, 0.16335415421888333, 0.0009444632401541951, 0.8618478775024414
33, 575.1378045155684, 0.6330579837326704, 0.0008675911680955347, 0.8165006637573242
34, 586.5405016533714, 0.5176592070160617, 0.0009088272797635749, 0.8307037353515625
35, 233.10596002870406, -1.1941050664838815, 0.0029726433407294348, 0.8275692462921143
36, 579.5934287331409, 0.49671412242037893, 0.000869760196691246, 0.8396255970001221
37, 579.2326612097675, 0.5423797033163531, 0.0009769882006613478, 0.844719648361206
38, 581.3121053273305, 0.36864768602213555, 0.0009278480911580384, 0.8625085353851318
39, 575.6666914293214, 0.34727418009784283, 0.001028133460115006, 0.9417691230773926
40, 575.9023840982843, 0.481750862847618, 0.0009004381959829711, 0.8938770294189453
41, 590.5065110520657, 0.21930352192445615, 0.001012314161025422, 0.8279428482055664
42, 580.1278440358029, 0.2819123852599953, 0.001053263830043135, 0.8335287570953369
43, 601.6539015666998, 0.24723696390509325, 0.0011764344865003464, 0.8593473434448242
44, 584.3256102945878, 0.19701702839078813, 0.0010903929323649677, 0.8390772342681885
45, 593.0810714394241, 0.4369349754237139, 0.0012226527443925605, 0.8744080066680908
46, 595.008481626015, 0.225540629007807, 0.0010014509963479983, 0.8510105609893799
47, 597.0027842844331, 0.27391337515189734, 0.0010124657443760722, 0.8352258205413818
48, 562.3064128038718, 1.627462996493351, 0.001147605830224789, 0.8626909255981445
49, 596.4768568138876, 0.1673653303829385, 0.0010182688255302584, 0.8434047698974609
50, 592.8862355542366, 0.10821579907639586, 0.0008976851335062202, 1.0386688709259033
51, 587.2441143212668, 0.2087119402019475, 0.0010030987714082498, 0.9213542938232422
52, 593.7412028815417, 0.0676234266442912, 0.0010443200516349746, 0.8744275569915771
53, 593.8544154951892, 0.3692586736596492, 0.0010905305818291573, 0.8537356853485107
54, 584.4164843979557, 0.010864464607560515, 0.001000850976513366, 0.8620092868804932
55, 583.8584881616591, 0.12083892346129482, 0.0010748577378532432, 0.8483672142028809
56, 589.9289941209212, 0.07894465576192819, 0.0011448422318930083, 0.8600614070892334
57, 601.4656759599005, 0.315031108135452, 0.0011067124714742686, 0.8579699993133545
58, 219.3143347588921, -1.3193415581311991, 0.005544672704897043, 0.9859528541564941
59, 587.4295064948835, 0.4784592619421514, 0.000633128940662613, 0.850682258605957
60, 584.5354978565115, 0.23444416944825927, 0.0006914675283171896, 0.8417050838470459
61, 584.1520024927886, 0.3174295280613296, 0.0007280103622568368, 0.847388744354248
62, 579.621906028456, 0.8753030956230322, 0.0007816161161296262, 0.8452939987182617
63, 164.130058401965, -1.2456047714251794, 0.004108293459798856, 0.9182522296905518
64, 578.6734533019949, 0.0988666812352794, 0.0006895158292281135, 0.8735644817352295
65, 582.7195587321071, 0.36917424083288464, 0.0007398493463713898, 0.8997950553894043
66, 582.6567170774314, 0.20328204651702864, 0.000604282843057716, 0.8863744735717773
67, 577.0953897024368, 0.10719605154850316, 0.0006731761051788708, 0.8300604820251465
68, 581.9397568859819, 0.1722456693148962, 0.0007549062576820973, 0.8496017456054688
69, 579.1046055877368, 2.056060381361533, 0.0008181153458284473, 0.8558857440948486
70, 585.4681104067733, 0.5706086612731015, 0.0007601854242813681, 0.864386796951294
71, 579.2970292176952, 0.0032017356602052826, 0.0006920436571126611, 0.8385200500488281
72, 581.3763126251155, 0.36938097519733654, 0.0005825439976274113, 0.8515405654907227
73, 579.3837201796171, 0.6841617902948023, 0.000721524228111907, 0.8467321395874023
74, 579.374263716478, 0.34330696523451837, 0.0005733300220039227, 0.8325996398925781
75, 574.9532596549537, 0.20594964393982976, 0.0005438206766468577, 0.9491243362426758
76, 576.8512174767321, 0.636647682065768, 0.0007319734853378955, 0.8505144119262695
77, 581.3238644141551, 0.1377274463930435, 0.0006070836579717687, 0.8691740036010742
78, 134.48407113844436, -1.0402944598844872, 0.0018610750075626623, 0.8620438575744629
79, 560.4664021749029, 0.8270900636634745, 0.0007874509623613283, 0.851715087890625
80, 572.5229478409273, 0.5961896764279841, 0.0006823102411213085, 0.8419620990753174
81, 573.3405599555496, 0.1850376483662741, 0.0005779311886981099, 0.8780791759490967
82, 570.7530863201923, 0.6381246654094033, 0.000707161534431121, 0.8539509773254395
83, 570.1132952727705, 0.22766781874233444, 0.0006036830524890401, 0.8544697761535645
84, 574.0365605946687, 0.16381671495720548, 0.0005546442979036647, 0.8299329280853271
85, 568.5715912281879, 0.265654298013673, 0.0006145289221391207, 0.8535561561584473
86, 273.48785536413726, -1.3459951975145024, 0.003434474668783021, 0.8437740802764893
87, 567.2450271868521, 0.4322579167361734, 0.0004641296593515443, 0.9162840843200684
88, 572.2815409002644, 0.25563763046078797, 0.00048287411996365413, 0.8738446235656738
89, 572.9416887879602, 0.032229401900921835, 0.0006778049422329878, 0.8581290245056152
90, 578.893925409978, 0.06770510504936807, 0.0006061313117505154, 0.8441734313964844
91, 125.96145226276819, -1.0524274177690807, 0.0016062737723258722, 0.8649814128875732
