t0,neffs,reliability,out_risk,runtime
0, 415.6804368409918, 0.7135650887309658, 0.0015040954100473479, 13.763069868087769
1, 413.1836301791295, 0.7057199678475916, 0.00149954032904416, 12.708879709243774
2, 405.2432556073241, 0.5044296783566333, 0.0013806402608126406, 14.01709771156311
3, 400.1682655951259, 0.5359288610287747, 0.0015578795195175642, 14.884807348251343
4, 411.0103800755845, 0.5304055618870807, 0.0013523683745813675, 14.221422910690308
5, 411.2377677341547, 0.45234472337161125, 0.0013114647400478629, 24.156572103500366
6, 412.37542165060444, 0.5789428746505176, 0.0014074043108820537, 16.128242254257202
7, 412.9494210333562, 0.3903141654464816, 0.001888491347000836, 13.02509069442749
8, 405.90092619024045, 0.5123762654207221, 0.0017634168327759414, 15.28968620300293
9, 404.1299655247112, 0.6158117040682654, 0.001655656447241951, 16.678736686706543
10, 417.9878621126106, 0.2671454602478427, 0.0014431870974852333, 12.184159755706787
11, 399.53527944012836, 0.5711362304400055, 0.0015866384085111743, 13.148812294006348
12, 401.9959878372898, 0.7021597249466606, 0.00131795377384515, 11.736095905303955
13, 404.5965760187873, 0.5071192278900458, 0.001366864499375838, 13.229588985443115
14, 420.22667822134724, 0.4103415486341646, 0.001729982162516123, 13.985520601272583
15, 408.79998972072906, 0.6089298049402845, 0.0017891989767039895, 12.740158081054688
16, 417.83638914680625, 0.5244191884965911, 0.0013778456711846599, 10.868845224380493
17, 410.05924704578734, 0.4327004213171915, 0.0016374169051730154, 15.229479312896729
18, 408.46917928401575, 0.4575490665994034, 0.0012901261480733417, 15.13418459892273
19, 417.92750674578764, 0.6541721759810963, 0.0015628970410767628, 17.899892807006836
20, 406.30421396564407, 0.6211394835593125, 0.0013983356345106204, 12.967378377914429
21, 404.5645525640145, 0.6042396668397806, 0.0014305714504058557, 12.015727996826172
22, 397.96413865402235, 0.3561265726890695, 0.0016955521195647387, 12.755178213119507
23, 387.9516205003734, 0.6086675819438558, 0.0015610938205551082, 11.353638172149658
24, 411.005581975006, 0.34018458879971336, 0.001545497187572018, 11.149009943008423
25, 416.8289659624662, 0.5703676855443286, 0.0015561414854368964, 14.384309768676758
26, 391.3093994269288, 0.5841629640321495, 0.001682049655923113, 13.95723032951355
27, 402.99297929807307, 0.4165409883870397, 0.0016097461333301325, 12.892208337783813
28, 384.96846844295743, 0.43908835476361874, 0.0012771952805582813, 13.001896619796753
29, 398.95361907501257, 0.5098621912009317, 0.0012209971035559868, 14.160507678985596
30, 385.57567814116925, 0.44350049498077554, 0.00157437468549468, 14.79175615310669
31, 410.98536323255445, 0.624838281330672, 0.0012187140807978034, 16.195979833602905
32, 394.92751363875954, 0.4822646344526637, 0.001247782757942602, 13.301031589508057
33, 401.069846388867, 0.35137619317906504, 0.0013668284554676433, 13.520889043807983
34, 407.8771607340235, 0.46189485660507096, 0.0014291592772965895, 14.600252628326416
35, 423.1835030047705, 0.6187939062094434, 0.0013231472803104105, 18.577955961227417
36, 418.77245523448636, 0.5297282562652901, 0.0012591465761666537, 19.322696924209595
37, 384.3668775074657, 0.4581342229964447, 0.0013252001098611331, 12.799720287322998
38, 397.5084937535925, 0.5189592334259753, 0.0014375513308348548, 13.490235567092896
39, 411.10990187897215, 0.651233219782947, 0.0011027192129547815, 19.227991342544556
40, 392.85159646118666, 0.6136780320763073, 0.0012850579917876544, 14.583181619644165
41, 387.4349339482707, 0.5699340248211344, 0.0014747233941454444, 15.15449571609497
42, 411.40398610003876, 0.8013102789804889, 0.0014397445117462228, 12.918904542922974
43, 419.73894825372014, 0.5631005530071229, 0.0014034745398362155, 19.659608602523804
44, 391.27651465522877, 0.5958456046903393, 0.0012573991434230735, 12.170381546020508
45, 410.3597663402572, 0.5655019554542853, 0.001207404317927352, 16.883389472961426
46, 404.67275947619066, 0.45157548071405995, 0.001392964115239263, 24.17813014984131
47, 424.55029755182244, 0.5875989236604003, 0.0013625139586473317, 17.372302293777466
48, 409.11098052891276, 0.453119735748503, 0.0014904604969928907, 13.671289205551147
49, 413.88928147109993, 0.5474891736566445, 0.0013049516772270018, 19.130715370178223
50, 404.0773173122987, 0.6159238455768792, 0.00145670603168881, 17.021891593933105
51, 419.4367925721494, 0.5011480781297306, 0.001397040360375286, 24.87227749824524
52, 409.76043098721175, 0.5147599974101569, 0.0011677015629209236, 17.263233423233032
53, 381.8122974000532, 0.5683178127397585, 0.0013190717986081037, 15.709384202957153
54, 408.31919756133766, 0.7367086512956178, 0.0011680273592546836, 27.48591709136963
55, 396.45505591470464, 0.5100489864586372, 0.00130294531219131, 22.266221523284912
56, 393.4346050883465, 0.7927123347778642, 0.0010354902589914043, 13.72744369506836
57, 398.53386815647866, 0.578820353328139, 0.0014807228552133494, 13.034724712371826
58, 415.5193386691368, 0.6405418782881243, 0.001008872480536683, 14.401562929153442
59, 409.1030047526568, 0.5061456877615651, 0.0009539073918178783, 12.839008331298828
60, 405.97642227582884, 0.6550710852798373, 0.0008185522401189464, 14.951876401901245
61, 401.89348535622264, 0.5855280432506937, 0.0010210771938758826, 14.043795585632324
62, 389.05420974195005, 0.5176979028901957, 0.0008688791879015247, 13.469796657562256
63, 379.909764855079, 0.5611137946618772, 0.0009367118736496332, 14.060123682022095
64, 399.97304297903185, 0.5727474423341704, 0.0009294615639462837, 14.476214408874512
65, 405.10352165328084, 0.4656030535076305, 0.0009468247519821779, 13.353453397750854
66, 389.3412524781268, 0.5516957955714679, 0.0008182991496275732, 14.860706329345703
67, 391.1107963095676, 0.7090273789650153, 0.0008280652765421146, 11.92149567604065
68, 406.76527979860884, 0.5517795404480731, 0.0009005827333305669, 10.608215808868408
69, 409.4158468831031, 0.47722749724332214, 0.0008927509052848806, 11.825603008270264
70, 389.2031187462649, 0.5576267552246946, 0.0010846844510974654, 11.4721519947052
71, 397.86933661728995, 0.6195611948342931, 0.0008192780724329937, 12.15431547164917
72, 392.3437002762807, 0.4631162809591713, 0.0011252320395544165, 12.130043745040894
73, 401.33214957931017, 0.6276689500222538, 0.0007909833271271161, 13.185416460037231
74, 393.0549225351416, 0.5509316156683645, 0.0009364212341152775, 10.626414060592651
75, 395.4511877469346, 0.4672178502415298, 0.0010250359494082147, 13.236961841583252
76, 382.8633490113842, 0.5205307349670231, 0.0010831717767064482, 10.40792965888977
77, 408.47450434883507, 0.5859340580757595, 0.000735480371723118, 9.99237322807312
78, 398.4682295852133, 0.4416555525282879, 0.0009964955201337135, 10.238448143005371
79, 382.91525860022267, 0.7132758975616598, 0.0009036133655520563, 10.012718439102173
80, 386.83423711787873, 0.6185690687459646, 0.000870166411911628, 10.009751081466675
81, 377.4385473106696, 0.566602267923731, 0.0008824531344383937, 10.011512041091919
82, 389.06614938675193, 0.5896973686585915, 0.0009844657501807959, 9.965641975402832
83, 378.70723373582416, 0.6384575230222115, 0.0009363010454355911, 10.16634225845337
84, 374.5484479887526, 0.6303680553767735, 0.0010098369380951383, 9.984213829040527
85, 387.0251754303007, 0.6117843773175429, 0.000886565597009534, 10.075713872909546
86, 376.08425687593615, 0.6517561631791841, 0.0008586811408196652, 10.01719856262207
87, 392.34456001426094, 0.7453434779150961, 0.000789087332725931, 10.078770399093628
88, 397.2278129531135, 0.6651605534679582, 0.0006940886430497391, 10.05173635482788
89, 389.4788986246025, 0.6456492247222212, 0.0010765236361438102, 9.953530073165894
90, 390.99787654502353, 0.5968605689662723, 0.0009905955834703419, 9.940376996994019
91, 379.2366049719319, 0.6106377727171969, 0.0009633159862485199, 10.586489200592041
92, 355.1349462180983, 0.5561917035981722, 0.0011665139970766197, 11.354002952575684
93, 369.06339102661974, 0.6052497462956272, 0.0010438435942833365, 11.097996473312378
94, 380.75091303725037, 0.49000432846998504, 0.0010318315377315273, 9.902111291885376
95, 381.63306429325434, 0.6368149043708473, 0.0008364396186651527, 10.04286003112793
